"data_attributes_time","data_attributes_direction_id","data_attributes_stop_sequence","data_attributes_schedule_id","data_attributes_route_id","data_attributes_stop_id","data_attributes_trip_id"
"2019-11-18T04:56:00-05:00",0,6,"schedule-41894176-57-6",1,57,41894176
"2019-11-18T04:57:00-05:00",0,7,"schedule-41894176-58-7",1,58,41894176
"2019-11-18T04:58:00-05:00",0,8,"schedule-41894176-10590-8",1,10590,41894176
"2019-11-18T04:59:00-05:00",0,9,"schedule-41894176-87-9",1,87,41894176
"2019-11-18T04:59:00-05:00",0,10,"schedule-41894176-88-10",1,88,41894176
"2019-11-18T04:59:00-05:00",0,11,"schedule-41894176-188-11",1,188,41894176
"2019-11-18T04:59:00-05:00",0,12,"schedule-41894176-89-12",1,89,41894176
"2019-11-18T05:01:00-05:00",0,13,"schedule-41894176-91-13",1,91,41894176
"2019-11-18T05:02:00-05:00",0,14,"schedule-41894176-93-14",1,93,41894176
"2019-11-18T05:03:00-05:00",0,15,"schedule-41894176-95-15",1,95,41894176
"2019-11-18T05:05:00-05:00",0,16,"schedule-41894176-97-16",1,97,41894176
"2019-11-18T05:06:00-05:00",0,17,"schedule-41894176-99-17",1,99,41894176
"2019-11-18T05:08:00-05:00",0,18,"schedule-41894176-101-18",1,101,41894176
"2019-11-18T05:10:00-05:00",0,19,"schedule-41894176-102-19",1,102,41894176
"2019-11-18T05:11:00-05:00",0,20,"schedule-41894176-104-20",1,104,41894176
"2019-11-18T05:12:00-05:00",0,21,"schedule-41894176-106-21",1,106,41894176
"2019-11-18T05:12:00-05:00",0,22,"schedule-41894176-107-22",1,107,41894176
"2019-11-18T05:13:00-05:00",0,23,"schedule-41894176-108-23",1,108,41894176
"2019-11-18T05:14:00-05:00",0,24,"schedule-41894176-109-24",1,109,41894176
"2019-11-18T05:15:00-05:00",0,25,"schedule-41894176-110-25",1,110,41894176
"2019-11-18T05:58:00-05:00",0,1,"schedule-41894177-64-1",1,64,41894177
"2019-11-18T05:58:00-05:00",0,2,"schedule-41894177-1-2",1,1,41894177
"2019-11-18T05:59:00-05:00",0,3,"schedule-41894177-2-3",1,2,41894177
"2019-11-18T06:00:00-05:00",0,4,"schedule-41894177-6-4",1,6,41894177
"2019-11-18T06:01:00-05:00",0,5,"schedule-41894177-10003-5",1,10003,41894177
"2019-11-18T06:02:00-05:00",0,6,"schedule-41894177-57-6",1,57,41894177
"2019-11-18T06:03:00-05:00",0,7,"schedule-41894177-58-7",1,58,41894177
"2019-11-18T06:04:00-05:00",0,8,"schedule-41894177-10590-8",1,10590,41894177
"2019-11-18T06:06:00-05:00",0,9,"schedule-41894177-87-9",1,87,41894177
"2019-11-18T06:06:00-05:00",0,10,"schedule-41894177-88-10",1,88,41894177
"2019-11-18T06:07:00-05:00",0,11,"schedule-41894177-188-11",1,188,41894177
"2019-11-18T06:07:00-05:00",0,12,"schedule-41894177-89-12",1,89,41894177
"2019-11-18T06:09:00-05:00",0,13,"schedule-41894177-91-13",1,91,41894177
"2019-11-18T06:10:00-05:00",0,14,"schedule-41894177-93-14",1,93,41894177
"2019-11-18T06:11:00-05:00",0,15,"schedule-41894177-95-15",1,95,41894177
"2019-11-18T06:14:00-05:00",0,16,"schedule-41894177-97-16",1,97,41894177
"2019-11-18T06:15:00-05:00",0,17,"schedule-41894177-99-17",1,99,41894177
"2019-11-18T06:17:00-05:00",0,18,"schedule-41894177-101-18",1,101,41894177
"2019-11-18T06:19:00-05:00",0,19,"schedule-41894177-102-19",1,102,41894177
"2019-11-18T06:20:00-05:00",0,20,"schedule-41894177-104-20",1,104,41894177
"2019-11-18T06:21:00-05:00",0,21,"schedule-41894177-106-21",1,106,41894177
"2019-11-18T06:21:00-05:00",0,22,"schedule-41894177-107-22",1,107,41894177
"2019-11-18T06:22:00-05:00",0,23,"schedule-41894177-108-23",1,108,41894177
"2019-11-18T06:23:00-05:00",0,24,"schedule-41894177-109-24",1,109,41894177
"2019-11-18T06:24:00-05:00",0,25,"schedule-41894177-110-25",1,110,41894177
"2019-11-18T06:54:00-05:00",0,1,"schedule-41894178-64-1",1,64,41894178
"2019-11-18T06:54:00-05:00",0,2,"schedule-41894178-1-2",1,1,41894178
"2019-11-18T06:55:00-05:00",0,3,"schedule-41894178-2-3",1,2,41894178
"2019-11-18T06:56:00-05:00",0,4,"schedule-41894178-6-4",1,6,41894178
"2019-11-18T06:58:00-05:00",0,5,"schedule-41894178-10003-5",1,10003,41894178
"2019-11-18T07:00:00-05:00",0,6,"schedule-41894178-57-6",1,57,41894178
"2019-11-18T07:01:00-05:00",0,7,"schedule-41894178-58-7",1,58,41894178
"2019-11-18T07:02:00-05:00",0,8,"schedule-41894178-10590-8",1,10590,41894178
"2019-11-18T07:05:00-05:00",0,9,"schedule-41894178-87-9",1,87,41894178
"2019-11-18T07:06:00-05:00",0,10,"schedule-41894178-88-10",1,88,41894178
"2019-11-18T07:07:00-05:00",0,11,"schedule-41894178-188-11",1,188,41894178
"2019-11-18T07:08:00-05:00",0,12,"schedule-41894178-89-12",1,89,41894178
"2019-11-18T07:10:00-05:00",0,13,"schedule-41894178-91-13",1,91,41894178
"2019-11-18T07:12:00-05:00",0,14,"schedule-41894178-93-14",1,93,41894178
"2019-11-18T07:13:00-05:00",0,15,"schedule-41894178-95-15",1,95,41894178
"2019-11-18T07:16:00-05:00",0,16,"schedule-41894178-97-16",1,97,41894178
"2019-11-18T07:17:00-05:00",0,17,"schedule-41894178-99-17",1,99,41894178
"2019-11-18T07:20:00-05:00",0,18,"schedule-41894178-101-18",1,101,41894178
"2019-11-18T07:22:00-05:00",0,19,"schedule-41894178-102-19",1,102,41894178
"2019-11-18T07:23:00-05:00",0,20,"schedule-41894178-104-20",1,104,41894178
"2019-11-18T07:24:00-05:00",0,21,"schedule-41894178-106-21",1,106,41894178
"2019-11-18T07:24:00-05:00",0,22,"schedule-41894178-107-22",1,107,41894178
"2019-11-18T07:25:00-05:00",0,23,"schedule-41894178-108-23",1,108,41894178
"2019-11-18T07:27:00-05:00",0,24,"schedule-41894178-109-24",1,109,41894178
"2019-11-18T07:28:00-05:00",0,25,"schedule-41894178-110-25",1,110,41894178
"2019-11-18T07:01:00-05:00",0,1,"schedule-41894179-64-1",1,64,41894179
"2019-11-18T07:01:00-05:00",0,2,"schedule-41894179-1-2",1,1,41894179
"2019-11-18T07:02:00-05:00",0,3,"schedule-41894179-2-3",1,2,41894179
"2019-11-18T07:03:00-05:00",0,4,"schedule-41894179-6-4",1,6,41894179
"2019-11-18T07:05:00-05:00",0,5,"schedule-41894179-10003-5",1,10003,41894179
"2019-11-18T07:07:00-05:00",0,6,"schedule-41894179-57-6",1,57,41894179
"2019-11-18T07:08:00-05:00",0,7,"schedule-41894179-58-7",1,58,41894179
"2019-11-18T07:09:00-05:00",0,8,"schedule-41894179-10590-8",1,10590,41894179
"2019-11-18T07:12:00-05:00",0,9,"schedule-41894179-87-9",1,87,41894179
"2019-11-18T07:13:00-05:00",0,10,"schedule-41894179-88-10",1,88,41894179
"2019-11-18T07:14:00-05:00",0,11,"schedule-41894179-188-11",1,188,41894179
"2019-11-18T07:15:00-05:00",0,12,"schedule-41894179-89-12",1,89,41894179
"2019-11-18T07:17:00-05:00",0,13,"schedule-41894179-91-13",1,91,41894179
"2019-11-18T07:19:00-05:00",0,14,"schedule-41894179-93-14",1,93,41894179
"2019-11-18T07:20:00-05:00",0,15,"schedule-41894179-95-15",1,95,41894179
"2019-11-18T07:23:00-05:00",0,16,"schedule-41894179-97-16",1,97,41894179
"2019-11-18T07:24:00-05:00",0,17,"schedule-41894179-99-17",1,99,41894179
"2019-11-18T07:27:00-05:00",0,18,"schedule-41894179-101-18",1,101,41894179
"2019-11-18T07:29:00-05:00",0,19,"schedule-41894179-102-19",1,102,41894179
"2019-11-18T07:30:00-05:00",0,20,"schedule-41894179-104-20",1,104,41894179
"2019-11-18T07:31:00-05:00",0,21,"schedule-41894179-106-21",1,106,41894179
"2019-11-18T07:32:00-05:00",0,22,"schedule-41894179-107-22",1,107,41894179
"2019-11-18T07:33:00-05:00",0,23,"schedule-41894179-108-23",1,108,41894179
"2019-11-18T07:36:00-05:00",0,24,"schedule-41894179-109-24",1,109,41894179
"2019-11-18T07:38:00-05:00",0,25,"schedule-41894179-110-25",1,110,41894179
"2019-11-18T05:20:00-05:00",1,1,"schedule-41894180-110-1",1,110,41894180
"2019-11-18T05:21:00-05:00",1,2,"schedule-41894180-2168-2",1,2168,41894180
"2019-11-18T05:21:00-05:00",1,3,"schedule-41894180-2166-3",1,2166,41894180
"2019-11-18T05:22:00-05:00",1,4,"schedule-41894180-2167-4",1,2167,41894180
"2019-11-18T05:23:00-05:00",1,5,"schedule-41894180-66-5",1,66,41894180
"2019-11-18T05:23:00-05:00",1,6,"schedule-41894180-67-6",1,67,41894180
"2019-11-18T05:24:00-05:00",1,7,"schedule-41894180-68-7",1,68,41894180
"2019-11-18T05:24:00-05:00",1,8,"schedule-41894180-69-8",1,69,41894180
"2019-11-18T05:25:00-05:00",1,9,"schedule-41894180-71-9",1,71,41894180
"2019-11-18T05:26:00-05:00",1,10,"schedule-41894180-72-10",1,72,41894180
"2019-11-18T05:27:00-05:00",1,11,"schedule-41894180-73-11",1,73,41894180
"2019-11-18T05:28:00-05:00",1,12,"schedule-41894180-74-12",1,74,41894180
"2019-11-18T05:29:00-05:00",1,13,"schedule-41894180-75-13",1,75,41894180
"2019-11-18T05:32:00-05:00",1,14,"schedule-41894180-77-14",1,77,41894180
"2019-11-18T05:33:00-05:00",1,15,"schedule-41894180-79-15",1,79,41894180
"2019-11-18T05:34:00-05:00",1,16,"schedule-41894180-80-16",1,80,41894180
"2019-11-18T05:35:00-05:00",1,17,"schedule-41894180-82-17",1,82,41894180
"2019-11-18T05:35:00-05:00",1,18,"schedule-41894180-187-18",1,187,41894180
"2019-11-18T05:36:00-05:00",1,19,"schedule-41894180-83-19",1,83,41894180
"2019-11-18T05:37:00-05:00",1,20,"schedule-41894180-84-20",1,84,41894180
"2019-11-18T05:39:00-05:00",1,21,"schedule-41894180-59-21",1,59,41894180
"2019-11-18T05:40:00-05:00",1,22,"schedule-41894180-854-22",1,854,41894180
"2019-11-18T05:41:00-05:00",1,23,"schedule-41894180-856-23",1,856,41894180
"2019-11-18T05:42:00-05:00",1,24,"schedule-41894180-10100-24",1,10100,41894180
"2019-11-18T05:43:00-05:00",1,25,"schedule-41894180-10101-25",1,10101,41894180
"2019-11-18T05:44:00-05:00",1,26,"schedule-41894180-62-26",1,62,41894180
"2019-11-18T05:46:00-05:00",1,27,"schedule-41894180-63-27",1,63,41894180
"2019-11-18T05:48:00-05:00",1,28,"schedule-41894180-64-28",1,64,41894180
"2019-11-18T06:30:00-05:00",1,1,"schedule-41894181-110-1",1,110,41894181
"2019-11-18T06:31:00-05:00",1,2,"schedule-41894181-2168-2",1,2168,41894181
"2019-11-18T06:31:00-05:00",1,3,"schedule-41894181-2166-3",1,2166,41894181
"2019-11-18T06:32:00-05:00",1,4,"schedule-41894181-2167-4",1,2167,41894181
"2019-11-18T06:33:00-05:00",1,5,"schedule-41894181-66-5",1,66,41894181
"2019-11-18T06:33:00-05:00",1,6,"schedule-41894181-67-6",1,67,41894181
"2019-11-18T06:34:00-05:00",1,7,"schedule-41894181-68-7",1,68,41894181
"2019-11-18T06:35:00-05:00",1,8,"schedule-41894181-69-8",1,69,41894181
"2019-11-18T06:36:00-05:00",1,9,"schedule-41894181-71-9",1,71,41894181
"2019-11-18T06:37:00-05:00",1,10,"schedule-41894181-72-10",1,72,41894181
"2019-11-18T06:39:00-05:00",1,11,"schedule-41894181-73-11",1,73,41894181
"2019-11-18T06:41:00-05:00",1,12,"schedule-41894181-74-12",1,74,41894181
"2019-11-18T06:42:00-05:00",1,13,"schedule-41894181-75-13",1,75,41894181
"2019-11-18T06:45:00-05:00",1,14,"schedule-41894181-77-14",1,77,41894181
"2019-11-18T06:46:00-05:00",1,15,"schedule-41894181-79-15",1,79,41894181
"2019-11-18T06:48:00-05:00",1,16,"schedule-41894181-80-16",1,80,41894181
"2019-11-18T06:49:00-05:00",1,17,"schedule-41894181-82-17",1,82,41894181
"2019-11-18T06:50:00-05:00",1,18,"schedule-41894181-187-18",1,187,41894181
"2019-11-18T06:51:00-05:00",1,19,"schedule-41894181-83-19",1,83,41894181
"2019-11-18T06:52:00-05:00",1,20,"schedule-41894181-84-20",1,84,41894181
"2019-11-18T06:55:00-05:00",1,21,"schedule-41894181-59-21",1,59,41894181
"2019-11-18T06:56:00-05:00",1,22,"schedule-41894181-854-22",1,854,41894181
"2019-11-18T06:57:00-05:00",1,23,"schedule-41894181-856-23",1,856,41894181
"2019-11-18T06:58:00-05:00",1,24,"schedule-41894181-10100-24",1,10100,41894181
"2019-11-18T07:00:00-05:00",1,25,"schedule-41894181-10101-25",1,10101,41894181
"2019-11-18T07:01:00-05:00",1,26,"schedule-41894181-62-26",1,62,41894181
"2019-11-18T07:03:00-05:00",1,27,"schedule-41894181-63-27",1,63,41894181
"2019-11-18T07:06:00-05:00",1,28,"schedule-41894181-64-28",1,64,41894181
"2019-11-18T05:50:00-05:00",0,1,"schedule-41894182-64-1",1,64,41894182
"2019-11-18T05:50:00-05:00",0,2,"schedule-41894182-1-2",1,1,41894182
"2019-11-18T05:51:00-05:00",0,3,"schedule-41894182-2-3",1,2,41894182
"2019-11-18T05:52:00-05:00",0,4,"schedule-41894182-6-4",1,6,41894182
"2019-11-18T05:53:00-05:00",0,5,"schedule-41894182-10003-5",1,10003,41894182
"2019-11-18T05:54:00-05:00",0,6,"schedule-41894182-57-6",1,57,41894182
"2019-11-18T05:55:00-05:00",0,7,"schedule-41894182-58-7",1,58,41894182
"2019-11-18T05:56:00-05:00",0,8,"schedule-41894182-10590-8",1,10590,41894182
"2019-11-18T05:58:00-05:00",0,9,"schedule-41894182-87-9",1,87,41894182
"2019-11-18T05:58:00-05:00",0,10,"schedule-41894182-88-10",1,88,41894182
"2019-11-18T05:59:00-05:00",0,11,"schedule-41894182-188-11",1,188,41894182
"2019-11-18T05:59:00-05:00",0,12,"schedule-41894182-89-12",1,89,41894182
"2019-11-18T06:01:00-05:00",0,13,"schedule-41894182-91-13",1,91,41894182
"2019-11-18T06:02:00-05:00",0,14,"schedule-41894182-93-14",1,93,41894182
"2019-11-18T06:03:00-05:00",0,15,"schedule-41894182-95-15",1,95,41894182
"2019-11-18T06:06:00-05:00",0,16,"schedule-41894182-97-16",1,97,41894182
"2019-11-18T06:07:00-05:00",0,17,"schedule-41894182-99-17",1,99,41894182
"2019-11-18T06:09:00-05:00",0,18,"schedule-41894182-101-18",1,101,41894182
"2019-11-18T06:11:00-05:00",0,19,"schedule-41894182-102-19",1,102,41894182
"2019-11-18T06:12:00-05:00",0,20,"schedule-41894182-104-20",1,104,41894182
"2019-11-18T06:13:00-05:00",0,21,"schedule-41894182-106-21",1,106,41894182
"2019-11-18T06:13:00-05:00",0,22,"schedule-41894182-107-22",1,107,41894182
"2019-11-18T06:14:00-05:00",0,23,"schedule-41894182-108-23",1,108,41894182
"2019-11-18T06:15:00-05:00",0,24,"schedule-41894182-109-24",1,109,41894182
"2019-11-18T06:16:00-05:00",0,25,"schedule-41894182-110-25",1,110,41894182
"2019-11-18T07:08:00-05:00",0,1,"schedule-41894183-64-1",1,64,41894183
"2019-11-18T07:08:00-05:00",0,2,"schedule-41894183-1-2",1,1,41894183
"2019-11-18T07:09:00-05:00",0,3,"schedule-41894183-2-3",1,2,41894183
"2019-11-18T07:10:00-05:00",0,4,"schedule-41894183-6-4",1,6,41894183
"2019-11-18T07:12:00-05:00",0,5,"schedule-41894183-10003-5",1,10003,41894183
"2019-11-18T07:14:00-05:00",0,6,"schedule-41894183-57-6",1,57,41894183
"2019-11-18T07:15:00-05:00",0,7,"schedule-41894183-58-7",1,58,41894183
"2019-11-18T07:16:00-05:00",0,8,"schedule-41894183-10590-8",1,10590,41894183
"2019-11-18T07:19:00-05:00",0,9,"schedule-41894183-87-9",1,87,41894183
"2019-11-18T07:20:00-05:00",0,10,"schedule-41894183-88-10",1,88,41894183
"2019-11-18T07:21:00-05:00",0,11,"schedule-41894183-188-11",1,188,41894183
"2019-11-18T07:22:00-05:00",0,12,"schedule-41894183-89-12",1,89,41894183
"2019-11-18T07:24:00-05:00",0,13,"schedule-41894183-91-13",1,91,41894183
"2019-11-18T07:26:00-05:00",0,14,"schedule-41894183-93-14",1,93,41894183
"2019-11-18T07:27:00-05:00",0,15,"schedule-41894183-95-15",1,95,41894183
"2019-11-18T07:30:00-05:00",0,16,"schedule-41894183-97-16",1,97,41894183
"2019-11-18T07:31:00-05:00",0,17,"schedule-41894183-99-17",1,99,41894183
"2019-11-18T07:34:00-05:00",0,18,"schedule-41894183-101-18",1,101,41894183
"2019-11-18T07:36:00-05:00",0,19,"schedule-41894183-102-19",1,102,41894183
"2019-11-18T07:37:00-05:00",0,20,"schedule-41894183-104-20",1,104,41894183
"2019-11-18T07:38:00-05:00",0,21,"schedule-41894183-106-21",1,106,41894183
"2019-11-18T07:39:00-05:00",0,22,"schedule-41894183-107-22",1,107,41894183
"2019-11-18T07:40:00-05:00",0,23,"schedule-41894183-108-23",1,108,41894183
"2019-11-18T07:43:00-05:00",0,24,"schedule-41894183-109-24",1,109,41894183
"2019-11-18T07:45:00-05:00",0,25,"schedule-41894183-110-25",1,110,41894183
"2019-11-18T07:14:00-05:00",0,1,"schedule-41894184-64-1",1,64,41894184
"2019-11-18T07:14:00-05:00",0,2,"schedule-41894184-1-2",1,1,41894184
"2019-11-18T07:15:00-05:00",0,3,"schedule-41894184-2-3",1,2,41894184
"2019-11-18T07:16:00-05:00",0,4,"schedule-41894184-6-4",1,6,41894184
"2019-11-18T07:18:00-05:00",0,5,"schedule-41894184-10003-5",1,10003,41894184
"2019-11-18T07:20:00-05:00",0,6,"schedule-41894184-57-6",1,57,41894184
"2019-11-18T07:21:00-05:00",0,7,"schedule-41894184-58-7",1,58,41894184
"2019-11-18T07:22:00-05:00",0,8,"schedule-41894184-10590-8",1,10590,41894184
